user_id,recommended_items
31318,1386412 2277810 657183 2791339 1165605 
32111,2778525 1244196 1386412 657183 2791339 
32371,1350991 147908 941986 282920 1469233 
32434,1765833 1165605 1636910 2791339 2618175 
33119,2778525 1244196 1386412 657183 2791339 
33317,1677336 22987 2164654 278589 2040236 
33492,278589 1140869 2650926 1092821 79531 
33552,2778525 2819375 2038867 397228 199388 
33704,784737 1244196 1443706 1386412 1069281 
35125,436637 2036870 2764101 1673229 787160 
35517,2049850 374376 2155146 781372 180250 
35752,343377 1218572 1162250 1386412 2791339 
36049,2251704 1128638 1918359 1364348 398787 
36125,2205815 1244196 2705759 374376 2803681 
36396,2778525 1244196 1386412 657183 2791339 
36940,2546303 81964 882543 1689895 645719 
37187,675243 1976523 2376471 788342 878016 
37351,958759 1587288 2579706 206449 1261177 
38059,2194493 1646883 1600861 252232 2128013 
38189,1953846 914866 849943 667505 1053542 
38365,2796479 2459081 668146 1047625 1953846 
38481,770454 1695113 1406238 2358688 2735795 
38730,1244196 1330328 2705759 265522 2218230 
38944,461272 2659613 964898 442064 2827386 
39189,2778525 1244196 1386412 657183 2791339 
39773,2756141 2358568 1518374 2353771 2770160 
39778,542825 1571702 2157670 2336274 2569166 
40141,1053542 2381452 79531 138271 1401612 
40180,744459 565050 1967011 2388004 700812 
40246,439558 818187 190851 45665 2125001 
40468,1613050 828659 2108842 1252367 1007332 
41309,2778525 1244196 1386412 657183 2791339 
41345,784737 949723 941986 2800789 1129104 
41383,2807989 1707973 1323563 64989 1205778 
41403,2791339 2712481 1140869 2603642 1386412 
41629,2086041 778416 526154 657183 988899 
41649,460717 2024094 1886939 2648928 794156 
42051,278589 37004 1045268 1234054 1113937 
42321,2778525 1244196 1386412 657183 2791339 
42617,1025299 258349 1438082 2462072 2027015 
42912,1584839 2455454 1391091 2609595 2199144 
43088,2002097 1092821 1417963 1469476 1790541 
43399,2409634 1140869 1792590 671237 1886939 
43444,2778525 1244196 1386412 657183 2791339 
44628,1330328 35677 1290492 1576126 335428 
46074,2778525 1244196 1386412 657183 2791339 
46106,1575865 2772718 1717972 2541886 1999749 
46377,430533 291669 81564 2825431 335428 
46391,1254543 940554 1226070 2710106 866686 
46874,657183 1162250 1244787 2791339 2459081 
47353,276159 2705558 2590469 660656 878413 
47387,1262409 2470569 1324922 478799 476656 
47475,2791339 657183 1244196 1928254 1162250 
47662,2034234 2241130 1290818 1626821 2412878 
48463,2778525 1244196 1386412 657183 2791339 
48478,2778525 1998862 1828165 823512 1053542 
48675,2107649 1498369 2778815 934577 233103 
48789,2165626 1928254 2051097 1386412 190325 
49239,1726380 1310205 1808563 1216431 1469359 
49334,527751 1515138 1079601 2202525 2232175 
49418,657183 343377 1984327 1386412 1244196 
49794,1887464 848317 2199144 183174 2480870 
50754,2784346 503355 141739 47288 1861202 
50874,1452119 1616391 926265 2782015 1844001 
51289,102006 39598 2260494 741480 1366236 
51380,746387 698130 2002097 2415019 2269715 
51416,775484 107638 2630936 1735925 604432 
51445,1053542 2778525 1840430 542825 2710882 
51851,1928254 1140869 2024094 472040 2778525 
52067,2698468 1287265 1003954 1140869 1346017 
52207,2183922 1898849 1857507 2473768 1513537 
52730,266412 1244196 343377 72465 2466095 
52831,657183 1984327 343377 830073 1162250 
53121,2413494 18872 810648 2313894 1864789 
53574,973448 186124 592559 925751 788342 
53638,1194598 720941 2435845 2163770 2113458 
53677,2786340 436574 758113 2657302 640407 
53760,850402 1956960 2396028 2250299 1627875 
53874,882380 2604878 1874092 827235 1414197 
54382,2791339 657183 1386412 2277810 625711 
55261,2711318 1793593 2668025 1419600 1382986 
55358,2053679 1784135 1438622 2020029 1777103 
55450,2140677 2041935 578161 1550820 818080 
55534,2778525 1244196 1386412 657183 2791339 
56110,612155 2802026 767563 1093296 2062952 
56216,1679143 468120 1576126 1953846 1047625 
56227,2049946 951920 1194436 1627875 2512414 
56317,1438082 931519 2002097 1056667 1777889 
56439,1472192 384116 1652172 439750 1074013 
57013,657183 1386412 1069281 536047 2712481 
58197,657183 1092821 2791339 278589 1386412 
58250,1011848 2492629 2090639 470263 2134842 
58548,22987 2164654 1033588 843291 1677336 
58600,460717 1595372 47583 79531 278589 
58624,2778525 1244196 2031981 1953846 784737 
58695,643791 854455 1418725 2218853 2356407 
58784,2778525 1244196 1386412 657183 2791339 
58798,2778525 1244196 1386412 657183 2791339 
58833,2698468 1695664 1244196 2002097 1386412 
59104,1834588 2125531 2097556 2222699 1194598 
59135,2712821 1331984 1580300 1933555 775484 
59546,665194 472040 2631964 1130719 1928254 
59782,2492753 2240077 2113478 2538202 2731653 
59842,657183 2791339 1386412 1162250 2106311 
60155,944507 1474679 1092821 2347699 2629756 
60471,1928254 2778525 472040 543296 417590 
60496,2778525 1244196 1386412 657183 2791339 
61016,1053542 79531 823512 138271 2714060 
61298,2778525 823512 1376427 1053542 1576126 
61873,2753488 2177739 533554 2230175 2681769 
62808,1640855 852451 2750191 1472716 2140382 
62908,1162250 1244196 1443706 657183 1984327 
62914,2778525 1244196 1386412 657183 2791339 
63061,1794685 1301316 1499394 636889 1515708 
63163,192552 1813845 1939795 1744227 1768024 
63322,605716 934469 1496888 2832110 1763465 
63597,1662460 1835742 650831 1096406 266412 
63753,1857507 1218572 1120107 2754141 2085519 
63872,1857507 2562177 2414494 1051740 536047 
64303,657183 784737 1386412 1984327 536047 
64930,333000 1273331 1306743 1001511 2113677 
65592,723096 1386412 967007 460717 665194 
66592,2375684 795787 1575734 852409 673547 
66908,2825431 1553721 2809621 1993864 50682 
67173,701000 1173526 1171271 2494962 1824527 
67354,1187250 1928254 606906 1867675 1153961 
67659,1244196 1854085 1287265 2031981 2466095 
67705,457843 1878292 2770160 1277973 1018651 
67752,2778525 1244196 1386412 657183 2791339 
67939,349653 606296 1436505 2451675 847163 
69088,2778525 1244196 1386412 657183 2791339 
69418,2778525 1244196 1386412 657183 2791339 
69428,1928254 665194 460717 472040 967007 
69757,965108 183374 2467156 209611 1939406 
70134,657183 2466095 2031981 1092821 2169564 
70534,1238374 2348230 826942 269612 379714 
70547,2002097 1794685 734196 1016436 50457 
70649,657183 2466095 2796479 1053542 1780771 
70855,1549837 1051740 1496888 1674439 15672 
71226,1140869 2791339 2409634 2414119 2051674 
72027,536047 920520 2049946 2353541 767651 
72461,2625619 666889 2348573 457843 141739 
72570,2778525 1666555 18872 1240553 2378684 
73454,1754395 411796 1353323 2470569 851798 
73471,2034234 1626821 2002097 1794685 1155556 
73525,884633 1372395 2754205 2785201 360955 
74032,2778525 1244196 1386412 657183 2791339 
74663,2720106 143348 39498 1788462 196678 
75611,882543 1376058 291669 215982 1835742 
76103,1346380 2303435 2159160 116763 1780684 
76608,540613 1663143 701407 281452 273517 
76720,657183 536047 1386412 2791339 2712481 
77440,2785646 1402378 2060647 1550865 736911 
77641,1244196 1162250 2796479 79531 657183 
77738,1301316 483205 2198329 2227440 2347349 
77942,2778525 1244196 1386412 657183 2791339 
77992,1867142 1328888 2803 1701345 1859233 
78016,1398399 1126753 2235265 2086041 394095 
78100,952102 712284 718372 2521535 1465161 
78298,2778525 1244196 1386412 657183 2791339 
78784,265522 770613 714105 1056667 2588441 
79349,1841756 2296112 767563 1390003 2457005 
79426,1390420 2476293 1094501 1857507 252019 
79738,1149548 1012298 1834362 46507 2182715 
79802,1928254 1140869 1386412 278589 1886939 
80026,657183 343377 1386412 2593483 1244196 
80113,2778525 1244196 1386412 657183 2791339 
80743,657183 2791339 278589 2032725 2323368 
80933,1233361 1663143 1883 2502857 1768388 
81213,1140869 1244196 536047 1386412 1928254 
81342,35677 2778525 2380306 2090363 2220908 
81375,2778525 1244196 1386412 657183 2791339 
82204,291669 244777 1907046 955572 2086041 
82500,161801 2743148 2299750 1886777 1236845 
82645,499178 2088166 1849280 186124 1056667 
82778,2778525 2310379 257339 1114032 1040073 
82848,2778525 1244196 1386412 657183 2791339 
82953,657183 266412 1679143 2796479 2791339 
83200,1776696 499178 415358 1277973 1492759 
83840,1092821 1386412 2593483 2791339 2413494 
84028,278589 2593483 536047 1325341 1886939 
84579,1179482 395437 1714427 1036569 30527 
84814,2778525 1244196 1386412 657183 2791339 
84989,876529 1844001 602260 816307 302727 
85006,933959 221351 168502 41406 2309062 
85011,2778525 1244196 1386412 657183 2791339 
85432,118115 1195481 2762550 328267 2136354 
85921,1244196 2614865 1708318 1386412 445231 
85958,2778525 1244196 1386412 657183 2791339 
85991,1171271 1879708 447985 1181878 2514968 
86194,1642285 1386412 16356 1244196 2637434 
86285,2796479 2459081 668146 1047625 1679143 
86316,2014155 2105096 620343 2146860 2287883 
86856,1629658 1437248 540001 1215287 1388615 
87127,2778525 1244196 1386412 657183 2791339 
87569,499178 1776696 186124 1074013 2632099 
87622,1244196 460717 2778525 777911 472040 
87629,472040 1386412 723096 460717 665194 
88090,2677082 2352642 390219 333175 1677816 
88699,1164968 2159515 2405262 2500091 2093466 
89595,2778525 1244196 1386412 657183 2791339 
89700,300053 1672383 409934 1841463 1549837 
90134,1588444 2683123 1638261 519853 1045268 
90275,278589 1140869 1244196 1886939 1171271 
90552,1751372 1373134 278589 574342 1677336 
90609,1053542 1165605 1189146 79531 2024094 
90615,1244196 2489959 2791339 519950 1069281 
90733,1492887 1898849 562726 2476293 98202 
91295,2546303 2825431 2742570 1689895 1527539 
92019,1056667 2672526 770613 2552884 2463916 
92182,2778525 1244196 1386412 657183 2791339 
92343,1244196 575386 2313894 2652417 1652258 
93312,2778525 1244196 1386412 657183 2791339 
93887,1603227 1695664 1189784 459760 2182289 
93930,767198 2258655 2763004 466934 752443 
94336,1772350 2816162 2284624 708734 10303 
94417,2002097 2791339 1386412 536047 1325341 
94548,2778525 1244196 1386412 657183 2791339 
94665,2699781 2088166 619132 533554 608508 
94805,2796479 1679143 1953846 2231186 2313894 
94918,931519 367278 779080 2152046 2633505 
94945,1817563 1612436 1849816 132983 453098 
95321,2466095 1244196 2796479 2031981 569889 
95619,2778525 1244196 1386412 657183 2791339 
96109,784737 657183 1386412 1162250 536047 
96164,2086041 760311 1384188 1240553 2381373 
96187,1244196 657183 784737 1069281 1984327 
96756,2778525 1244196 1386412 657183 2791339 
97135,429123 1867675 2219078 1794685 335428 
97204,364509 2595899 986700 1829851 1534969 
97375,291669 244777 986950 1907046 955572 
98005,1545735 2565156 1435584 1967674 1058822 
98174,2778525 1244196 1386412 657183 2791339 
98287,1244196 266412 129847 1386412 2506235 
98458,1206667 1797481 2259324 2791339 784737 
98716,2348573 660656 2200859 1608366 1129576 
99109,2778525 1576126 79531 1244196 1053542 
99155,1586999 2512859 1634357 332313 561095 
99208,1165605 1636910 2712481 1386412 625711 
99598,2778525 1244196 1386412 657183 2791339 
99751,1287323 1331898 1462585 1244196 1066450 
99972,2778525 1244196 1386412 657183 2791339 
100399,1414147 508531 77277 2183288 124951 
100521,1196981 1728143 720941 1531216 1520549 
100803,1776330 1244196 1443706 657183 1025299 
101222,2635038 1519543 1386412 2729424 535530 
101236,1794685 2813646 2427786 723777 231115 
101276,1130719 2462766 460717 219154 1847781 
101454,948804 2758462 428736 2120393 1911984 
101666,1244196 650831 657183 2031981 1776330 
101774,104283 2477038 2657497 1351265 2124761 
101857,2778525 1244196 1386412 657183 2791339 
102002,2778525 1244196 1386412 657183 2791339 
102545,1754173 437971 1227884 2157027 517170 
102885,1749097 1472220 1187287 2124935 447985 
103027,1625432 1423037 2127017 2380306 1529488 
103310,1959710 1143278 1286605 1293581 323630 
103669,657183 1386412 2791339 468120 1777889 
104001,1953846 784737 2313894 468120 883274 
104796,2382710 2778525 964898 1792904 640407 
104965,2470649 931519 1629741 2442750 1165605 
106202,2778525 1244196 1386412 657183 2791339 
106391,986700 1288592 976139 2005093 1994280 
107447,2745120 501098 312101 2241315 895087 
107528,2803305 882543 920520 2394806 840580 
107952,2778525 1244196 1386412 657183 2791339 
108109,2778525 1928254 1244196 657183 830073 
108891,657183 1386412 881153 300450 695110 
108961,2778525 1244196 1386412 657183 2791339 
109308,1386412 2394114 47583 1830993 2362461 
109548,1443706 657183 2051404 266412 2313894 
109646,2625619 1244196 882543 2705759 1330328 
109809,1948918 1095035 1000903 940874 1625624 
110004,1878823 408209 2127719 2080276 706931 
110221,2778525 1244196 1386412 657183 2791339 
110636,2142637 959862 1139663 625711 1190656 
110951,1079601 1090147 1519181 1498850 844177 
111479,295304 460717 47583 2024094 965108 
111602,1648491 2450694 213839 579230 1650710 
111836,270941 2606682 1934835 486351 1112000 
113405,2778525 823512 1376427 287676 1053542 
113510,2791339 657183 1386412 1096406 784737 
113784,578684 12160 2454281 1056667 1957948 
113942,2521535 2002097 1150956 1386412 343377 
114764,602260 268652 415358 2778662 69520 
115337,2545674 1477734 2833871 823512 79531 
115389,2778525 1244196 1386412 657183 2791339 
115642,1359209 1598397 1104826 191277 2129958 
115791,1244196 2466095 2031981 1443706 569889 
116228,2038621 79531 1103049 1928254 472040 
116670,2236793 992182 2489959 2206648 1770209 
116847,1053542 2778525 823512 1244196 1156803 
116871,2778525 1301817 2414830 1576126 278589 
117095,2459081 1679143 668146 2680669 2781618 
117355,394095 378726 2235265 1054489 878413 
117952,657183 2791339 830073 2106311 1162250 
118118,1627875 1830993 844416 1119926 55199 
118326,796430 329308 1000266 2778525 1244196 
118441,2547974 184482 2805041 1915573 1661018 
118743,1774071 315406 1143366 1746915 1928254 
119429,1754173 604808 2451423 2525722 278589 
119526,2778525 1244196 1386412 657183 2791339 
119952,2420135 1953846 1047625 2680669 2781618 
120436,657183 343377 830073 2002097 1595372 
120617,1244196 2778525 657183 1386412 784737 
121169,2002097 192727 2155612 216920 18872 
121312,276031 2050227 322323 1121886 2015506 
121482,2712481 2501356 1808280 1317915 1290875 
121594,1576126 2796479 1953846 468120 2427786 
121611,1053542 2002097 138271 2106311 657183 
121662,1244196 2086041 291669 830073 784737 
121757,1293897 1888366 470079 2277205 716785 
122086,2778525 1244196 1386412 657183 2791339 
122087,1162250 784737 1244196 2791339 1984327 
122260,1700653 345430 509306 2778525 1244196 
122394,2778525 1244196 1386412 657183 2791339 
122653,2778525 1244196 1386412 657183 2791339 
122688,2778525 1244196 1386412 657183 2791339 
122826,416609 639371 1838961 1206594 1920764 
122862,952102 2001545 1279819 2126142 2622157 
123738,1883195 761210 1145187 750048 118959 
123936,2310379 479851 257339 1040073 72040 
124188,2778525 1053542 823512 1156803 1640028 
124399,1386412 381720 1370919 357532 1171271 
124663,720941 1867675 43306 749025 1194598 
124833,2778525 1244196 1386412 657183 2791339 
125035,2584256 949257 1768483 1355739 354211 
125163,830073 2778525 1244196 1386412 657183 
125183,1982016 1514815 760411 2275702 130558 
125749,147992 336136 807419 1677080 373206 
125921,1124660 1411855 1301365 1510306 2309062 
126548,2002097 1860035 1714882 1140869 147895 
126643,1066213 2049946 2037477 1978534 2018000 
126771,1242418 1241464 2053198 2002097 1741651 
127238,2778525 1244196 1386412 657183 2791339 
127260,2295019 949723 1882410 2778525 2571055 
127289,2031981 569889 657183 266412 1053542 
127607,499178 810121 2693538 1164968 2813646 
128258,35677 1520888 173221 2348573 2415922 
128444,2636095 499178 534161 2447960 1876513 
128892,1588612 1386412 1140869 78338 46386 
129287,2625619 340121 557005 1086695 499178 
129582,2608751 2665644 2356023 1610934 947935 
129765,710727 2391945 789804 2640781 2559475 
130419,1605560 1525639 996526 1461722 1733639 
131287,1679143 1244196 1953846 468120 1576126 
131400,931519 2483915 657183 536047 1069281 
131843,1244196 1953846 1928254 2734883 650831 
131876,1162250 2796479 1244196 841365 2616493 
132162,1830993 1859350 1125575 1928254 2533786 
132303,723096 460717 1386412 2239159 278589 
132458,582160 657183 536047 2778525 1459471 
133042,2396870 2230624 640862 2376419 1140869 
133480,542603 1987689 2133781 1576126 952102 
134993,2778525 1244196 1386412 657183 2791339 
135249,1999613 1646553 2042932 1450408 270673 
135647,2127112 2543583 2699888 2715811 2040698 
135701,2148901 2750191 317172 90273 1664453 
135905,1928254 1244196 1162250 2156629 2328730 
136018,1604145 664949 321197 1164312 1217373 
136346,707286 1193409 2778525 1244196 1386412 
136526,1451999 827852 1194612 1584138 75878 
136595,162451 153323 1453861 378597 3236 
136741,1519807 895922 2328702 2243184 1299396 
136883,2031981 2466095 657183 266412 1854085 
137168,908871 2401093 1956688 1147481 1890132 
137251,1974596 278589 520071 2199144 1671267 
137295,1001431 2778162 84155 622008 931519 
137522,1244196 657183 1477642 2734883 1056667 
137940,1295792 2280150 912478 1838816 2365011 
138017,261467 1518374 1173526 57892 499178 
138722,1244196 1165605 657183 2698468 2791339 
138977,629395 228825 2531612 1760258 1250084 
138982,1244196 657183 1162250 2712481 536047 
139306,1317915 90273 2750191 1290875 1754395 
139725,823512 695332 715272 2778525 1437184 
139968,1085629 2680292 2679781 278589 2451423 
140225,871141 1465313 2784642 1021972 1302933 
140830,172858 557005 1407200 712901 340121 
141431,2778525 1244196 1386412 657183 2791339 
141434,2778525 1774879 42452 2310939 2424693 
141654,1228633 1241389 2372201 46015 1832153 
141923,300053 2512414 2386911 16356 2759789 
142537,2778525 1244196 1386412 657183 2791339 
142751,1330328 2625619 1244196 2705759 79531 
142825,973448 287774 13329 650449 186124 
142969,265522 1056667 2552884 1508077 2705759 
143178,2778525 1244196 1386412 657183 2791339 
143537,1303892 257339 2548274 2103457 1283558 
144144,286278 333993 140225 248636 2014172 
144191,1433930 1284451 928461 360017 133593 
144636,2778525 1244196 1386412 657183 2791339 
144643,1053542 79531 823512 138271 1984327 
144750,1085691 657183 784737 624264 963327 
145381,536047 2234624 1189720 862860 1309786 
145533,2117401 472594 2002097 1060527 2337857 
145734,1053542 2778525 823512 1129899 1244196 
145853,1825038 460717 223623 47583 1208817 
146193,2778525 1244196 1386412 657183 2791339 
146199,1828649 1695195 1867675 2280352 1155556 
146286,2778525 1244196 1386412 657183 2791339 
147516,2228294 120395 536047 700812 372938 
147664,751897 2006993 865364 871847 479980 
148342,1624781 620865 1187287 1402854 755642 
148749,2348573 2770160 1906071 2590469 754455 
148981,1317915 1355739 999151 247719 459760 
149198,2778525 1244196 1386412 657183 2791339 
149616,2778525 1244196 1386412 657183 2791339 
150039,1654085 190325 2216721 67174 717127 
150057,16356 1386412 2709576 1376308 144549 
150611,2639681 805099 415631 547298 551066 
150721,1513065 2292128 1845984 18872 258455 
150852,759844 1631234 420077 1553819 694368 
150854,638712 2462072 2470649 931519 1021927 
150858,1113937 278589 158526 794365 2148301 
150949,1984327 657183 2106311 2791339 1162250 
150980,412368 449242 1319362 410048 1326714 
151024,1006232 2232458 454939 2205047 1081513 
151528,2778525 494504 2086265 1171271 79531 
151666,2778525 1244196 1386412 657183 2791339 
151707,341086 1968773 1834588 2264926 1557242 
152067,920520 2391945 604795 2312162 2686239 
152831,2165626 1132612 708380 1122477 2471602 
153486,2040540 1563169 449441 878413 265097 
153970,1244196 472040 2185157 1210970 738013 
154279,105999 1217373 321197 839008 1550605 
154525,2580699 1128805 882380 196631 723777 
154692,37276 717979 2721344 1139551 830362 
155196,2310727 795629 987864 2545108 2415146 
155704,859242 1114032 2310379 479851 823512 
155734,2778525 1244196 1386412 657183 2791339 
155750,1244196 668899 2796479 1162250 1053542 
156207,2778525 2627099 2616946 2503266 2218082 
156682,2083881 1056667 2552884 343377 2705759 
156731,1334696 2128734 1527855 1270504 2421094 
156890,683831 2406733 453182 173227 2795915 
157018,2358399 882380 2159515 1834588 445302 
157347,2637434 1499394 2778525 536047 1093941 
157372,784737 657183 1162250 2791339 536047 
157411,1928254 472040 1799062 1368635 723096 
157436,291669 536047 1092821 2235265 1283077 
158275,2778525 1244196 1386412 657183 2791339 
158445,2778525 1244196 1386412 657183 2791339 
158466,1092821 926150 548067 2273158 567677 
158759,788858 337927 2132764 403232 536047 
158786,701000 2720356 261467 1171271 422888 
158919,2778525 1244196 1386412 657183 2791339 
158944,2778525 1244196 1386412 657183 2791339 
159617,2590469 2770160 2750191 2778525 1244196 
159701,460717 1672211 1932410 1164027 1252104 
159921,1216431 1619669 702963 2415538 2830138 
160502,92026 2059218 472040 1342465 2668381 
160533,1781081 12498 1627431 2108935 1386071 
160623,376531 1991067 2703463 1598301 373978 
161242,1053542 538069 389610 1774879 872187 
161521,657183 1244196 343377 2037855 2791339 
161612,2353541 920520 2391945 2255841 522659 
161662,2778525 1244196 1386412 657183 2791339 
162063,2778525 1373048 823512 2113260 1386412 
162457,683831 1023434 389334 839008 1319581 
162510,670600 1509637 2336701 937049 554226 
162529,1140869 1244196 536047 784737 657183 
162564,2331715 2232458 2778525 1244196 1386412 
162646,563902 278589 79531 1364977 1124864 
164126,2778525 1244196 1386412 657183 2791339 
164502,562726 2600575 1052097 2476293 880503 
165095,1171271 2720356 1173526 1931528 2494962 
166047,372015 777282 936063 1976523 1909417 
166280,657183 1069281 1443706 266412 2466095 
166546,667505 1576126 2423893 1386412 410499 
166998,1522487 1406122 941986 1615763 147908 
167169,2635038 1519543 2521990 1841463 226371 
167292,1244196 1195481 2024094 47583 1928254 
167793,2564608 2239755 278589 792604 2742784 
167910,1496156 79531 1244196 1162250 2616493 
168003,1501048 1748242 753771 810659 965168 
168241,823512 2778525 1053542 2422536 1190895 
168452,2470778 2228294 1848420 995871 278589 
168573,1749097 13329 1869924 414543 479454 
168880,2778525 1244196 1386412 657183 2791339 
168971,2778525 1244196 1386412 657183 2791339 
169437,278589 1754760 1261539 460717 1195481 
169786,1576126 1244196 1679143 2420135 2459081 
170008,1080265 1244196 1092821 229304 2712481 
170333,153323 1328888 1807457 2096789 2778525 
170601,1244196 1047625 1679143 468120 650831 
170611,1087072 194241 2822479 1497519 55199 
170666,625711 2712481 1244196 2734883 1695664 
171078,2778525 1244196 1386412 657183 2791339 
171152,15530 986950 1590432 484085 50489 
171375,2435845 609124 1936618 105999 1130730 
171516,2031981 569889 657183 266412 1244196 
172325,1664453 1619659 1206860 2496236 1317915 
172413,1173526 2720356 2494962 1812156 1171271 
172636,1098874 2302659 1909058 1022165 2004111 
173125,1244196 2791339 536047 2002097 1092821 
173245,2778525 1244196 1386412 657183 2791339 
173555,2778525 2054979 1877427 988140 1092821 
174181,1386412 1437332 541766 2654651 2791339 
174608,2474065 1976901 1756743 2491700 399596 
174882,2778525 1244196 1386412 657183 2791339 
175027,1327386 887803 1555628 2657989 2153450 
175162,2778525 1244196 1386412 657183 2791339 
175344,2297807 2302683 2310865 1754395 1695664 
175369,2778525 1244196 1386412 657183 2791339 
175546,2593483 1386412 1928254 951143 933025 
175644,2268052 657183 624264 1984327 1556736 
175696,2533314 1414122 2470216 1065006 876529 
176268,3459 2819657 378812 2105524 2689910 
176638,436574 766060 461272 964898 2050227 
177089,2778525 1244196 1386412 657183 2791339 
177373,2547597 750170 288342 1708318 1181698 
178074,980154 884394 1602161 2553301 2094372 
