886698:[(2673351,0.0298406861823),(1921641,0.0266057271661),(1266442,0.0221499402045),(2228095,0.0207653396121),(807419,0.0182317725848),(721214,0.0176522124192),(1960737,0.0169380525008),(1366236,0.0132202291428),(2012975,0.0131529192908),(2141141,0.0131427832207),(205039,0.0126250714271),(1411806,0.00988107301365),(2801020,0.00988107301365),(1031833,0.00988107301365),(1492887,0.00975517428104)],
2371371:[(1960737,0.0215279778006),(2756779,0.00944205652137),(2489151,0.00932178828917),(1366236,0.0091617857224),(1521292,0.00913386668609),(1981599,0.00913386668609),(1101086,0.00913386668609),(1435542,0.00913386668609),(671456,0.00913386668609),(1187844,0.00855359305354),(1411806,0.00803421259484),(2801020,0.00803421259484),(1031833,0.00803421259484),(1398047,0.00773957361434),(323805,0.00773957361434)],
2462127:[(2778525,-1),(1244196,-2),(1386412,-3),(657183,-4),(2791339,-5),(536047,-6),(2002097,-7),(1092821,-8),(784737,-9),(1053542,-10),(278589,-11),(79531,-12),(1928254,-13),(1162250,-14),(1984327,-15)],
1096112:[(2778525,-1),(1244196,-2),(1386412,-3),(657183,-4),(2791339,-5),(536047,-6),(2002097,-7),(1092821,-8),(784737,-9),(1053542,-10),(278589,-11),(79531,-12),(1928254,-13),(1162250,-14),(1984327,-15)],
1869752:[(2651519,0.124279627393),(224117,0.124279627393),(213792,0.124279627393),(2468811,0.0130792828159),(807419,0.0101328421135),(323805,0.00944440075076),(1398047,0.00944440075076),(2461626,0.00910504775314),(2673351,0.0087807865619),(1301883,0.0085255605994),(2450694,0.00753958383972),(2756779,0.00731654035311),(721214,0.00696806597923),(2197213,0.00662488197986),(399596,0.00662488197986)],
2431545:[(2778525,-1),(1244196,-2),(1386412,-3),(657183,-4),(2791339,-5),(536047,-6),(2002097,-7),(1092821,-8),(784737,-9),(1053542,-10),(278589,-11),(79531,-12),(1928254,-13),(1162250,-14),(1984327,-15)],
2462524:[(2756779,0.0179230765663),(1411806,0.0174615125196),(2801020,0.0174615125196),(1031833,0.0174615125196),(1561143,0.0173840322464),(807419,0.0161493701083),(121727,0.0132522566852),(2705146,0.0132522566852),(550854,0.0132522566852),(146932,0.0132522566852),(721214,0.0124878541967),(494081,0.011949661205),(472040,0.0104198661951),(1980367,0.0102786438476),(2168673,0.0102786438476)],
1313735:[(2047542,0.0271035908414),(1366236,0.0230700165783),(1776330,0.0218846316469),(699006,0.0137160469186),(845794,0.0114451279826),(2586734,0.0111033866128),(2141141,0.0109217829809),(205039,0.0106592363314),(2468811,0.00989110634901),(2796479,0.00938387021469),(2698468,0.00938387021469),(2580807,0.00922340276397),(123885,0.00794777220302),(721214,0.00777175067069),(2461626,0.00753429127809)],
2353736:[(2489151,0.014932579123),(2228095,0.0149093903393),(123885,0.0135125297521),(296654,0.0100085181507),(2110288,0.0092898385923),(116630,0.00920772635158),(591828,0.0088322140512),(60344,0.0078380501757),(807419,0.00753538611172),(2141141,0.00707838830703),(2012975,0.00706789354847),(1735099,0.0067058145548),(1377919,0.0067058145548),(699006,0.00565595191441),(1187844,0.00553562202198)],
1731019:[(1776330,0.0356508913012),(494081,0.0243407101745),(699006,0.0215960625899),(587660,0.0178448972039),(2508062,0.0178448972039),(1003954,0.0167558372391),(1735099,0.0147106944752),(1377919,0.0147106944752),(2002097,0.0146974865734),(1714882,0.0146974865734),(926150,0.014289241436),(2705759,0.0142309499808),(735690,0.0132995143262),(60344,0.0123934631862),(1078851,0.0122714254065)],
1219790:[(116630,0.0289056478328),(1921641,0.0262087200085),(1981683,0.0255005727303),(1860035,0.0243556593193),(265291,0.0243556593193),(2110288,0.0187354937427),(2450694,0.0186052710912),(1301883,0.0175187502654),(296654,0.0168178674832),(1960737,0.0167654030278),(79531,0.0165428741073),(1266442,0.0157674658384),(2461626,0.0143251488042),(205039,0.0129149811244),(123885,0.0127547201959)],
420176:[(2450694,0.0149327348566),(2228095,0.0149216632235),(735690,0.0127912384767),(926150,0.0116433695636),(2141141,0.00916591263734),(807419,0.00886392478971),(2047542,0.00845855676274),(146932,0.00827732544077),(550854,0.00827732544077),(2705146,0.00827732544077),(121727,0.00827732544077),(2110288,0.00786447713219),(1561143,0.00766397344731),(205039,0.00738658395244),(1187844,0.00737472875126)],
2835411:[(2228095,0.0308557192627),(2489151,0.0173621600239),(2580807,0.0142284368302),(1921641,0.0138051937267),(807419,0.0128783451036),(1860035,0.0128318570293),(265291,0.0128318570293),(784737,0.0120265948737),(121727,0.0117401133494),(2705146,0.0117401133494),(550854,0.0117401133494),(146932,0.0117401133494),(472040,0.0116694852474),(2705759,0.0115260180685),(1960737,0.0114875333003)],
2838101:[(735690,0.0189125215876),(1561143,0.0181101015465),(2489151,0.0168598231238),(116630,0.0158963189591),(1187844,0.0153047476596),(1921641,0.0134010987107),(926150,0.0133528650405),(845794,0.0127976933632),(915151,0.0117823465931),(1608366,0.0112956765058),(2756779,0.0102836943825),(1630881,0.00976307446408),(1818555,0.00976307446408),(1215287,0.00976307446408),(1966531,0.00976307446408)],
2125784:[(2110288,0.00847956633923),(587660,0.00609151454327),(2508062,0.00609151454327),(1366236,0.00607706737336),(1078851,0.00496419974612),(79531,0.00475167874882),(845794,0.00436629080715),(1960737,0.00392513292331),(2288244,0.00379849088173),(912321,0.00379849088173),(2461626,0.00365431853687),(2012975,0.00338815521268),(2489151,0.00304069221183),(784737,0.00283680423666),(2778525,0.00270214934492)],
546909:[(2778525,-1),(1244196,-2),(1386412,-3),(657183,-4),(2791339,-5),(536047,-6),(2002097,-7),(1092821,-8),(784737,-9),(1053542,-10),(278589,-11),(79531,-12),(1928254,-13),(1162250,-14),(1984327,-15)],
1659617:[(472040,0.02042996212),(2489151,0.0190977117667),(699006,0.0148438531126),(116630,0.0146368858176),(2580807,0.0118632103228),(2228095,0.0118244933042),(2047542,0.0116700168124),(2673351,0.0114325751916),(1981683,0.00938533622267),(1688480,0.00868208362265),(2660436,0.00868208362265),(680340,0.00868208362265),(2589086,0.00868208362265),(920520,0.00835538550993),(2581784,0.00835538550993)],
1604196:[(1679143,0.018072478865),(2461626,0.0172426816771),(1561143,0.0160865847656),(1921641,0.0101929210075),(123885,0.00947185792198),(915151,0.0090060027333),(2581784,0.00870060640747),(920520,0.00870060640747),(2002097,0.00790354047563),(1714882,0.00790354047563),(2588156,0.00786240920245),(887296,0.00786240920245),(1137663,0.00786240920245),(926150,0.00737121228149),(296654,0.00736173060315)],
1672550:[(2489151,0.0286654876246),(1679143,0.0281848117699),(60344,0.0236091743258),(2673351,0.0222930598209),(1266442,0.0200397935693),(1366236,0.0157070758785),(123885,0.013781756908),(2141141,0.0128948723011),(845794,0.0120989836133),(1398047,0.0119636323706),(323805,0.0119636323706),(1273098,0.0111052773682),(735690,0.0107539691843),(2228095,0.00879283686408),(2786395,0.0084523879959)],
1065961:[(1522825,0.297786719654),(1386412,0.297786719654),(1838145,0.297786719654),(2106311,0.281379698779),(926150,0.0161335085872),(1776330,0.0142391116151),(2141141,0.0110871818692),(591828,0.00975855168976),(2786395,0.00966769691164),(1366236,0.00764337681703),(205039,0.00584964940673),(807419,0.00582607222383),(1679143,0.00520756136729),(1003954,0.0050719145577),(494081,0.00474565299548)],
1341423:[(1838145,0.145069329899),(1386412,0.145069329899),(1522825,0.145069329899),(2791339,0.0765970454092),(1366236,0.0114531039439),(721214,0.00981094066888),(807419,0.00960050679595),(296654,0.00896695411578),(1187844,0.00736804808313),(1262359,0.00529360061027),(2698468,0.00483148256026),(2796479,0.00483148256026),(2450694,0.00438304215582),(1301883,0.00414305911018),(1029136,0.00413607771819)],
2953213:[(2734753,0.0794865337803),(213504,0.0794865337803),(802795,0.0794865337803),(495939,0.0794865337803),(1958332,0.0794865337803),(728608,0.0794865337803),(1556170,0.0794865337803),(1130730,0.0794865337803),(1994344,0.0794865337803),(1816811,0.0794865337803),(2110965,0.0794865337803),(627172,0.0794865337803),(668146,0.0794865337803),(2502244,0.0794865337803),(807419,0.0161490368712)],
443890:[(1860035,0.0178514049169),(265291,0.0178514049169),(123885,0.0160612194981),(323805,0.0123997774587),(1398047,0.0123997774587),(2462072,0.0119420267277),(385493,0.0119420267277),(902460,0.0119420267277),(1244196,0.0119420267277),(1921641,0.00975260766368),(1003954,0.00936939652092),(2651519,0.00832486298702),(224117,0.00832486298702),(213792,0.00832486298702),(79531,0.00809363507372)],
2876273:[(587660,0.00997504318826),(2508062,0.00997504318826),(1301883,0.00922061839079),(2489151,0.00878797508581),(1137663,0.00874802843266),(887296,0.00874802843266),(2588156,0.00874802843266),(2288244,0.00845945038719),(912321,0.00845945038719),(1608366,0.00826101142522),(116630,0.00825300743929),(1003954,0.00806853163873),(1860035,0.00702122585428),(265291,0.00702122585428),(1398047,0.00675576355465)],
782837:[(591828,0.0359101221431),(784737,0.0270663689445),(2228095,0.026605971928),(60344,0.025843814393),(2461626,0.0231511226242),(2450694,0.0172754969651),(1776330,0.0171613214986),(2778525,0.015637962498),(146932,0.0155060843762),(550854,0.0155060843762),(2705146,0.0155060843762),(121727,0.0155060843762),(1301883,0.0143512676539),(2489151,0.0133444118776),(2288244,0.0127973325267)],
307190:[(2779674,0.096045636076),(1728615,0.096045636076),(1980602,0.096045636076),(1619155,0.096045636076),(1825175,0.096045636076),(1928254,0.096045636076),(2259161,0.096045636076),(67507,0.096045636076),(162488,0.096045636076),(116630,0.0202019238653),(1679143,0.0163336032831),(123885,0.0153054782086),(1776330,0.0130383672803),(591828,0.012783972124),(2012975,0.0107301089279)],
679931:[(1301883,0.0230291073805),(1078851,0.0204746474013),(926150,0.0204725316024),(1921641,0.0161447449091),(1679143,0.0146684707029),(2586734,0.0137697601888),(1266442,0.0136369385339),(920520,0.0135681727606),(2581784,0.0135681727606),(591828,0.0110991944325),(2778525,0.0106526329997),(79531,0.0104168007031),(1398047,0.0103403698239),(323805,0.0103403698239),(116630,0.0102646594588)],
535549:[(2778525,-1),(1244196,-2),(1386412,-3),(657183,-4),(2791339,-5),(536047,-6),(2002097,-7),(1092821,-8),(784737,-9),(1053542,-10),(278589,-11),(79531,-12),(1928254,-13),(1162250,-14),(1984327,-15)],
1135998:[(472040,0.0226403024524),(2110288,0.0177915599834),(807419,0.0166259377096),(1003954,0.0143622616136),(296654,0.0132150939729),(494081,0.0130626793132),(1187844,0.0127047575976),(2747275,0.00954911627849),(1029136,0.00954911627849),(2756779,0.00930291104635),(926150,0.00860655765551),(2288244,0.00765516621444),(912321,0.00765516621444),(60344,0.00752351624023),(1078851,0.0074778659991)],
}

def getDictionary():
	return dic
